Case_Number,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Street_Code,Street_Name,Postal_Code,Day_of_Week,Year,Month_Code,Month_Name,Day_of_Month,Shift_Description,Hour_of_Day,Pedestrian_Cause_Description,Involved_Vehicle_Type,Gender_Description,Age,Person_Type_Description,Pedestrian_Accident_Location_Description,Pedestrian_Movement_Reason_Description,Driver_Movement_Reason_Description,Victimization_Description,UTM_X_Coordinate,UTM_Y_Coordinate,Longitude,Latitude
2023S007271    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,230601,Mare de Déu de Port,0038I0038I,Thursday,2023,12,December,7,Afternoon,15,No és causa del  vianant,Autocaravana,Woman,39,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Hospitalization up to 24 hours,429399.37,4578430.49,2.154897912,41.352433013
2023S007272    ,9,Sant Andreu,59,el Bon Pastor,318906,Santander,0071 0071,Thursday,2023,12,December,7,Afternoon,16,No és causa del  vianant,Motorcycle,Man,45,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Hospitalization up to 24 hours,433642.7,4587107.97,2.204667658,41.430950083
2023S007273    ,8,Nou Barris,48,la Guineueta,351901,Valldaura,0133 0133,Thursday,2023,12,December,7,Afternoon,15,No és causa del  vianant,Autobús articulat,Woman,61,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430295.88,4588116.99,2.164498264,41.43975429
2023S007274    ,10,Sant Martí,71,Provençals del Poblenou,253902,Perú,0040 0044,Thursday,2023,12,December,7,Afternoon,17,No és causa del  vianant,Bicicleta,Man,22,Driver,Desconegut                                                                                                                                            ,Unknown,In itínere,Minor injury: Hospitalization up to 24 hours,432709.25,4584421.07,2.193795673,41.406672265
2023S007275    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,223606,Muntaner,0255 0259,Thursday,2023,12,December,7,Afternoon,19,Desobeir el senyal del semàfor,Autobús articulat,Woman,55,Pedestrian,En pas regulat per semàfor                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,428876.65,4583180.87,2.148092205,41.395172101
2023S007276    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó,0174 0176,Thursday,2023,12,December,7,Afternoon,19,No és causa del  vianant,Motorcycle,Man,63,Driver,Desconegut                                                                                                                                            ,Unknown,Altres activitats,Minor injury: Hospitalization up to 24 hours,429679.92,4582226.57,2.15781084,41.386647721
2023S007276    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó,0174 0176,Thursday,2023,12,December,7,Afternoon,19,No és causa del  vianant,Motorcycle,Woman,67,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,429679.92,4582226.57,2.15781084,41.386647721
2023S007277    ,1,Ciutat Vella,1,el Raval,308505,Sant Pau,0033B0033B,Thursday,2023,12,December,7,Afternoon,18,No és causa del  vianant,"Camió rígid > 3,5 tones",Woman,40,Pedestrian,Altres                                                                                                                                                ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430863.32,4581368.02,2.172061506,41.379017646
2023S007278    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100800,Diputació,0166 0166,Thursday,2023,12,December,7,Afternoon,21,No és causa del  vianant,Motorcycle,Woman,34,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,429731.21,4581923.32,2.158459423,41.383920931
2023S007279    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0428 0428,Thursday,2023,12,December,7,Night,23,No és causa del  vianant,Bicicleta,Man,33,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,429260.06,4581256.4,2.152902942,41.37787289
2023S007279    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0428 0428,Thursday,2023,12,December,7,Night,23,No és causa del  vianant,Bicicleta,Man,35,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,429260.06,4581256.4,2.152902942,41.37787289
2023S007280    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,297001,Sant Antoni Maria Claret,0352 0354,Friday,2023,12,December,8,Night,1,No és causa del  vianant,Motorcycle,Man,16,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Medical assistance at accident site,431646.49,4585469.73,2.180963306,41.416027499
2023S007280    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,297001,Sant Antoni Maria Claret,0352 0354,Friday,2023,12,December,8,Night,1,No és causa del  vianant,Motorcycle,Man,45,Driver,Desconegut                                                                                                                                            ,Unknown,En missió,Minor injury: Hospitalization up to 24 hours,431646.49,4585469.73,2.180963306,41.416027499
2023S007281    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,701434,Mig (Descendent),000370000,Friday,2023,12,December,8,Night,2,No és causa del  vianant,Motorcycle,Man,43,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Hospitalization up to 24 hours,427678.99,4583241.88,2.133759964,41.395614721
2023S007283    ,8,Nou Barris,45,Porta,256401,Pintor Alsamora,0001 0001,Friday,2023,12,December,8,Morning,6,No és causa del  vianant,Veh. mobilitat personal amb motor,Man,37,Driver,Desconegut                                                                                                                                            ,Unknown,In itínere,Minor injury: Hospitalization up to 24 hours,431890.58,4587477.65,2.183657471,41.434132911
2023S007285    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,13909,Amigó,0037 0037,Friday,2023,12,December,8,Morning,11,No és causa del  vianant,Motorcycle,Man,45,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Hospitalization up to 24 hours,428580.93,4583190.96,2.144553964,41.395236755
2023S007286    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,0604 0604,Friday,2023,12,December,8,Morning,9,No és causa del  vianant,Autobús articulat,Man,81,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430311.08,4582286.33,2.165352193,41.387240918
2023S007287    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,143904,General Mitre,0050 0050,Friday,2023,12,December,8,Morning,12,No és causa del  vianant,Motorcycle,Woman,22,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,427637.31,4583325.79,2.133251403,41.396366714
2023S007287    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,143904,General Mitre,0050 0050,Friday,2023,12,December,8,Morning,12,No és causa del  vianant,Motorcycle,Man,23,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,427637.31,4583325.79,2.133251403,41.396366714
2023S007288    ,1,Ciutat Vella,2,el Barri Gòtic,269108,Portal de la Pau,0007 0007,Friday,2023,12,December,8,Morning,13,No és causa del  vianant,Motorcycle,Woman,27,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431303.96,4580950.67,2.177377982,41.375296448
2023S007289    ,1,Ciutat Vella,3,la Barceloneta,153307,Guitert,0056 0056,Friday,2023,12,December,8,Afternoon,15,No és causa del  vianant,Car,Woman,34,Pedestrian,Fora del pas                                                                                                                                          ,Unknown,Unknown,Minor injury: Medical assistance at accident site,432445.44,4581247.03,2.190993941,41.37806238
2023S007291    ,3,Sants-Montjuïc,15,Hostafrancs,202901,Masnou,0037 0041,Friday,2023,12,December,8,Afternoon,17,No és causa del  vianant,Bicicleta,Woman,52,Pedestrian,A la vorera / Andana                                                                                                                                  ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,428248.57,4581061.56,2.140830993,41.376028429
2023S007293    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102805,Doctor Letamendi,0029 0029,Friday,2023,12,December,8,Afternoon,19,No és causa del  vianant,Motorcycle,Woman,41,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,429880.4,4582443.91,2.160183267,41.388622742
2023S007293    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102805,Doctor Letamendi,0029 0029,Friday,2023,12,December,8,Afternoon,19,No és causa del  vianant,Motorcycle,Woman,31,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Medical assistance at accident site,429880.4,4582443.91,2.160183267,41.388622742
2023S007293    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102805,Doctor Letamendi,0029 0029,Friday,2023,12,December,8,Afternoon,19,No és causa del  vianant,Motorcycle,Woman,34,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Refused medical assistance,429880.4,4582443.91,2.160183267,41.388622742
2023S007294    ,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,286504,Roger de Flor,0221 0221,Friday,2023,12,December,8,Afternoon,20,No és causa del  vianant,Motorcycle,Woman,54,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430602.5,4583903.41,2.168651991,41.401830655
2023S007294    ,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,286504,Roger de Flor,0221 0221,Friday,2023,12,December,8,Afternoon,20,No és causa del  vianant,Motorcycle,Man,56,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430602.5,4583903.41,2.168651991,41.401830655
2023S007295    ,2,Eixample,6,la Sagrada Família,289105,Rosselló,0416 0416,Friday,2023,12,December,8,Night,23,No és causa del  vianant,Bicicleta,Man,28,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431089.06,4584377.39,2.174418284,41.406141516
2023S007296    ,8,Nou Barris,49,Canyelles,12305,Alta de les Roquetes,000100000,Saturday,2023,12,December,9,Night,0,No és causa del  vianant,Motorcycle,Woman,18,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430278.68,4588666.43,2.16422895,41.444701382
2023S007296    ,8,Nou Barris,49,Canyelles,12305,Alta de les Roquetes,000100000,Saturday,2023,12,December,9,Night,0,No és causa del  vianant,Motorcycle,Man,21,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Hospitalization up to 24 hours,430278.68,4588666.43,2.16422895,41.444701382
2023S007297    ,2,Eixample,6,la Sagrada Família,238400,Padilla,0203 0203,Saturday,2023,12,December,9,Morning,11,No és causa del  vianant,Motorcycle,Woman,49,Pedestrian,En pas sense regular                                                                                                                                  ,Oci i entreteniment,Unknown,Minor injury: Hospitalization up to 24 hours,431600.66,4584034.67,2.180577265,41.40309846
2023S007297    ,2,Eixample,6,la Sagrada Família,238400,Padilla,0203 0203,Saturday,2023,12,December,9,Morning,11,No és causa del  vianant,Motorcycle,Man,53,Pedestrian,En pas sense regular                                                                                                                                  ,Oci i entreteniment,Unknown,Minor injury: Hospitalization up to 24 hours,431600.66,4584034.67,2.180577265,41.40309846
2023S007298    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,113007,Escoles Pies,0117 0117,Saturday,2023,12,December,9,Morning,13,No és causa del  vianant,Motorcycle,Woman,59,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,426980.99,4584433.94,2.125267446,41.406287987
2023S007298    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,113007,Escoles Pies,0117 0117,Saturday,2023,12,December,9,Morning,13,No és causa del  vianant,Motorcycle,Man,61,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,426980.99,4584433.94,2.125267446,41.406287987
2023S007299    ,-1,Unknown,-1,Unknown,-1,Unknown,Unknown,Saturday,2023,12,December,9,Afternoon,17,No és causa del  vianant,Motorcycle,Man,19,Driver,Desconegut                                                                                                                                            ,Unknown,In itínere,Minor injury: Hospitalization up to 24 hours,426626.85,4581292.09,2.121411776,41.377958412
2023S007300    ,9,Sant Andreu,58,Baró de Viver,701631,Pilar Miró,0003X0003X,Saturday,2023,12,December,9,Afternoon,17,No és causa del  vianant,Car,Woman,22,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,433240.54,4589136.67,2.199630501,41.449188594
2023S007301    ,3,Sants-Montjuïc,13,la Marina de Port,369408,Zona Franca,0182 0184,Saturday,2023,12,December,9,Afternoon,19,No és causa del  vianant,Furgoneta,Man,14,Pedestrian,En pas regulat per semàfor                                                                                                                            ,Oci i entreteniment,Unknown,Minor injury: Hospitalization up to 24 hours,428057.24,4579344.4,2.138747045,41.360545468
2023S007302    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0538 0538,Saturday,2023,12,December,9,Afternoon,20,Desobeir el senyal del semàfor,Motorcycle,Man,22,Pedestrian,En pas regulat per semàfor                                                                                                                            ,Unknown,Unknown,Minor injury: Medical assistance at accident site,429829.38,4581777.7,2.15965029,41.382617952
2023S007302    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0538 0538,Saturday,2023,12,December,9,Afternoon,20,Desobeir el senyal del semàfor,Motorcycle,Woman,52,Driver,En pas regulat per semàfor                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,429829.38,4581777.7,2.15965029,41.382617952
2023S007303    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701267,Dalt (Besòs),000920000,Saturday,2023,12,December,9,Afternoon,20,No és causa del  vianant,Motorcycle,Man,27,Driver,Desconegut                                                                                                                                            ,Unknown,Altres activitats,Minor injury: Hospitalization up to 24 hours,428022.17,4585473.76,2.137599123,41.415747166
2023S007304    ,10,Sant Martí,71,Provençals del Poblenou,322608,Selva de Mar,0167S0167S,Saturday,2023,12,December,9,Night,22,No és causa del  vianant,Car,Woman,14,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Medical assistance at accident site,433476.69,4585173.83,2.202893815,41.413516089
2023S007304    ,10,Sant Martí,71,Provençals del Poblenou,322608,Selva de Mar,0167S0167S,Saturday,2023,12,December,9,Night,22,No és causa del  vianant,Car,Woman,23,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,433476.69,4585173.83,2.202893815,41.413516089
2023S007304    ,10,Sant Martí,71,Provençals del Poblenou,322608,Selva de Mar,0167S0167S,Saturday,2023,12,December,9,Night,22,No és causa del  vianant,Car,Woman,51,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,433476.69,4585173.83,2.202893815,41.413516089
2023S007304    ,10,Sant Martí,71,Provençals del Poblenou,322608,Selva de Mar,0167S0167S,Saturday,2023,12,December,9,Night,22,No és causa del  vianant,Taxi,Man,46,Driver,Desconegut                                                                                                                                            ,Unknown,En missió,Minor injury: Hospitalization up to 24 hours,433476.69,4585173.83,2.202893815,41.413516089
2023S007304    ,10,Sant Martí,71,Provençals del Poblenou,322608,Selva de Mar,0167S0167S,Saturday,2023,12,December,9,Night,22,No és causa del  vianant,Veh. mobilitat personal amb motor,Man,34,Driver,Desconegut                                                                                                                                            ,Unknown,En missió,Minor injury: Hospitalization up to 24 hours,433476.69,4585173.83,2.202893815,41.413516089
2023S007304    ,10,Sant Martí,71,Provençals del Poblenou,322608,Selva de Mar,0167S0167S,Saturday,2023,12,December,9,Night,22,No és causa del  vianant,Car,Man,52,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Medical assistance at accident site,433476.69,4585173.83,2.202893815,41.413516089
2023S007304    ,10,Sant Martí,71,Provençals del Poblenou,322608,Selva de Mar,0167S0167S,Saturday,2023,12,December,9,Night,22,No és causa del  vianant,Car,Man,59,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Hospitalization up to 24 hours,433476.69,4585173.83,2.202893815,41.413516089
2023S007305    ,10,Sant Martí,71,Provençals del Poblenou,169409,Corts Catalanes,1024 1026,Sunday,2023,12,December,10,Night,0,No és causa del  vianant,Motorcycle,Woman,29,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,433261.0,4585099.01,2.200321485,41.412824313
2023S007307    ,3,Sants-Montjuïc,11,el Poble-sec,701349,Drassanes,0002X0002X,Sunday,2023,12,December,10,Night,0,No és causa del  vianant,Motorcycle,Woman,29,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431242.62,4580854.67,2.176655418,41.37442656
2023S007307    ,3,Sants-Montjuïc,11,el Poble-sec,701349,Drassanes,0002X0002X,Sunday,2023,12,December,10,Night,0,No és causa del  vianant,Motorcycle,Man,30,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431242.62,4580854.67,2.176655418,41.37442656
2023S007311    ,6,Gràcia,28,Vallcarca i els Penitents,148409,Sant Cugat,0095 0095,Sunday,2023,12,December,10,Afternoon,14,No és causa del  vianant,Bicicleta,Man,30,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,428076.39,4586202.05,2.13816119,41.422311422
2023S007312    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0077 0077,Sunday,2023,12,December,10,Afternoon,14,No és causa del  vianant,Motorcycle,Man,73,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Hospitalization up to 24 hours,427655.06,4583522.62,2.13344018,41.39814108
2023S007313    ,2,Eixample,6,la Sagrada Família,197302,Marina,0219 0219,Sunday,2023,12,December,10,Afternoon,14,No és causa del  vianant,Motorcycle,Man,31,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Hospitalization up to 24 hours,431369.71,4583900.94,2.177829728,41.401874302
2023S007314    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,297001,Sant Antoni Maria Claret,0352 0354,Sunday,2023,12,December,10,Morning,11,No és causa del  vianant,Motorcycle,Man,64,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Hospitalization up to 24 hours,431603.55,4585443.43,2.180452515,41.415786967
2023S007315    ,2,Eixample,9,la Nova Esquerra de l'Eixample,350308,València,0002 0002,Sunday,2023,12,December,10,Afternoon,17,No és causa del  vianant,Bicicleta,Man,29,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Medical assistance at accident site,428585.98,4581366.46,2.144829559,41.378804588
2023S007316    ,7,Horta-Guinardó,40,Montbau,701268,Dalt (Llobregat),0005E0000,Sunday,2023,12,December,10,Afternoon,18,No és causa del  vianant,Car,Woman,3,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,428773.49,4587500.25,2.146349502,41.434065902
2023S007317    ,9,Sant Andreu,59,el Bon Pastor,318906,Santander,0090 0090,Sunday,2023,12,December,10,Afternoon,19,No és causa del  vianant,Veh. mobilitat personal amb motor,Man,21,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Medical assistance at accident site,433746.5,4587235.6,2.205895892,41.432108183
2023S007318    ,1,Ciutat Vella,1,el Raval,269200,Portal de Santa Madrona,0014 0014,Monday,2023,12,December,11,Morning,6,No és causa del  vianant,Motorcycle,Man,53,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Death (within 24 hours of accident),431141.53,4581056.3,2.175423758,41.376233939
2023S007319    ,2,Eixample,7,la Dreta de l'Eixample,130403,Fontanella,0013 0013,Monday,2023,12,December,11,Morning,8,No és causa del  vianant,Ciclomotor,Man,36,Driver,Desconegut                                                                                                                                            ,Unknown,In itínere,Minor injury: Hospitalization up to 24 hours,430905.09,4582356.55,2.1724482,41.387924639
2023S007320    ,8,Nou Barris,51,Verdun,174307,Júlia,0051 0051,Monday,2023,12,December,11,Morning,7,Creuar per fora pas de vianants,Veh. mobilitat personal amb motor,Man,71,Pedestrian,Fora del pas                                                                                                                                          ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431281.52,4588203.55,2.17628561,41.440618912
2023S007320    ,8,Nou Barris,51,Verdun,174307,Júlia,0051 0051,Monday,2023,12,December,11,Morning,7,Creuar per fora pas de vianants,Veh. mobilitat personal amb motor,Man,30,Driver,Fora del pas                                                                                                                                          ,Unknown,Unknown,Minor injury: Refused medical assistance,431281.52,4588203.55,2.17628561,41.440618912
2023S007321    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,96780,D Zona Franca,0028 0030,Monday,2023,12,December,11,Night,5,No és causa del  vianant,Car,Woman,32,Driver,Desconegut                                                                                                                                            ,Unknown,In itínere,Serious injury: Hospitalization over 24 hours,427078.98,4575698.79,2.127490621,41.327622623
2023S007322    ,9,Sant Andreu,63,Navas,346402,Trinxant,0124 0124,Monday,2023,12,December,11,Morning,9,No és causa del  vianant,Car,Man,27,Driver,Desconegut                                                                                                                                            ,Unknown,En missió,Minor injury: Medical assistance at accident site,431752.73,4585588.35,2.182221049,41.417104906
2023S007324    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701353,Josep M. Lladó,0001 0001,Monday,2023,12,December,11,Morning,12,No és causa del  vianant,Furgoneta,Man,31,Driver,Desconegut                                                                                                                                            ,Unknown,En missió,Minor injury: Hospitalization up to 24 hours,427028.24,4584882.89,2.125778523,41.410335776
2023S007326    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701265,Litoral (Besòs),0021S0000,Monday,2023,12,December,11,Morning,7,No és causa del  vianant,Motorcycle,Man,51,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430808.33,4579990.0,2.171561304,41.36660147
2023S007327    ,2,Eixample,7,la Dreta de l'Eixample,31300,Bailèn,0139B0139B,Monday,2023,12,December,11,Morning,13,No és causa del  vianant,Motorcycle,Man,53,Driver,Desconegut                                                                                                                                            ,Unknown,In itínere,Minor injury: Hospitalization up to 24 hours,430503.69,4583618.92,2.167502693,41.399259807
2023S007328    ,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia,0019B0019B,Monday,2023,12,December,11,Morning,10,Desobeir el senyal del semàfor,Motorcycle,Woman,16,Pedestrian,En pas regulat per semàfor                                                                                                                            ,Unknown,Unknown,Minor injury: Medical assistance at accident site,430456.33,4582637.21,2.167048993,41.390413762
2023S007328    ,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia,0019B0019B,Monday,2023,12,December,11,Morning,10,Desobeir el senyal del semàfor,Motorcycle,Man,30,Driver,En pas regulat per semàfor                                                                                                                            ,Unknown,In itínere,Minor injury: Hospitalization up to 24 hours,430456.33,4582637.21,2.167048993,41.390413762
2023S007329    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701268,Dalt (Llobregat),000800000,Monday,2023,12,December,11,Afternoon,15,No és causa del  vianant,Car,Man,69,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Refused medical assistance,426771.17,4584613.55,2.122735672,41.407886559
2023S007329    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701268,Dalt (Llobregat),000800000,Monday,2023,12,December,11,Afternoon,15,No és causa del  vianant,Car,Woman,37,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Refused medical assistance,426771.17,4584613.55,2.122735672,41.407886559
2023S007329    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701268,Dalt (Llobregat),000800000,Monday,2023,12,December,11,Afternoon,15,No és causa del  vianant,Car,Man,57,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,426771.17,4584613.55,2.122735672,41.407886559
2023S007330    ,2,Eixample,7,la Dreta de l'Eixample,18505,Aragó,0375 0375,Monday,2023,12,December,11,Afternoon,16,No és causa del  vianant,Motorcycle,Woman,41,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430977.58,4583518.03,2.1731827,41.398391964
2023S007331    ,10,Sant Martí,65,el Clot,18505,Aragó,0661U0661U,Monday,2023,12,December,11,Afternoon,21,No és causa del  vianant,Motorcycle,Man,52,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,432551.11,4585093.0,2.191828896,41.412710884
2023S007332    ,7,Horta-Guinardó,36,la Font d'en Fargues,194406,Maragall,0391B0391B,Monday,2023,12,December,11,Afternoon,20,No és causa del  vianant,Ciclomotor,Woman,37,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430282.76,4586810.31,2.164492045,41.427984389
2023S007333    ,7,Horta-Guinardó,33,el Baix Guinardó,68900,Cartagena,0367 0367,Monday,2023,12,December,11,Afternoon,19,No és causa del  vianant,Motorcycle,Woman,30,Pedestrian,Altres                                                                                                                                                ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430839.55,4585175.85,2.171342111,41.41331154
2023S007336    ,2,Eixample,7,la Dreta de l'Eixample,350308,València,0288 0288,Monday,2023,12,December,11,Morning,12,No és causa del  vianant,Motorcycle,Man,51,Driver,Desconegut                                                                                                                                            ,Unknown,In itínere,Minor injury: Hospitalization up to 24 hours,430338.66,4583066.88,2.165592212,41.394273474
2023S007337    ,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal,0364 0364,Monday,2023,12,December,11,Afternoon,14,No és causa del  vianant,Bicicleta,Man,51,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Hospitalization up to 24 hours,430850.64,4583648.78,2.171649369,41.399558676
2023S007338    ,2,Eixample,5,el Fort Pienc,89004,Consell de Cent,0460 0460,Tuesday,2023,12,December,12,Night,0,No és causa del  vianant,Bicicleta,Man,27,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Hospitalization up to 24 hours,431260.12,4583609.26,2.176551936,41.399237862
2023S007339    ,3,Sants-Montjuïc,17,Sants - Badal,59105,Canalejas,0076 0076,Tuesday,2023,12,December,12,Morning,8,No és causa del  vianant,Taxi,Man,56,Driver,Desconegut                                                                                                                                            ,Unknown,Taxi,Minor injury: Hospitalization up to 24 hours,427216.27,4580639.8,2.128538183,41.372137041
2023S007340    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,33000,Balsareny,0002 0004,Tuesday,2023,12,December,12,Morning,8,No és causa del  vianant,Motorcycle,Man,18,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Hospitalization up to 24 hours,427234.97,4585018.86,2.128235384,41.41157915
2023S007342    ,2,Eixample,7,la Dreta de l'Eixample,349309,Universitat,0020 0020,Monday,2023,12,December,11,Night,23,No és causa del  vianant,Motorcycle,Man,57,Driver,Desconegut                                                                                                                                            ,Unknown,En missió,Minor injury: Hospitalization up to 24 hours,430501.22,4582244.71,2.167630934,41.386882518
2023S007343    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,191204,Mallorca,0518 0518,Monday,2023,12,December,11,Night,22,No és causa del  vianant,Motorcycle,Man,48,Driver,Desconegut                                                                                                                                            ,Unknown,In itínere,Minor injury: Medical assistance at accident site,431651.12,4584550.2,2.181122636,41.407745976
2023S007344    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,0629B0629B,Tuesday,2023,12,December,12,Morning,11,No és causa del  vianant,Motorcycle,Man,47,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Medical assistance at accident site,426932.24,4582332.68,2.124937957,41.387358394
